file,type,len,dist,pred_tok,true_tok,pred_alt,true_alt,flip
tests\corpus\anvil_bench.exe,2,10,241,32.4017,3.6119,68.1588,74.8942,0
tests\corpus\anvil_bench.exe,1,15,3200,25.446,2.91418,83.4879,105.839,0
tests\corpus\anvil_bench.exe,1,6,24,18.9359,1.6043,40.0388,46.2421,0
tests\corpus\anvil_bench.exe,2,17,10,36.2022,5.6922,111.732,120.107,0
tests\corpus\anvil_bench.exe,1,18,106,19.3135,1.8543,117.828,123.652,0
tests\corpus\anvil_bench.exe,1,7,110,19.323,2.6043,50.173,54.2548,0
tests\corpus\anvil_bench.exe,1,4,104,19.3086,2.4793,29.4015,33.2129,0
tests\corpus\anvil_bench.exe,1,5,20652,31.1801,2.59905,44.1058,53.0364,0
tests\corpus\anvil_bench.exe,1,15,186,24.7084,1.91418,105.176,109.803,0
tests\corpus\anvil_bench.exe,1,7,185,24.707,2.66418,50.8236,55.8768,0
tests\corpus\anvil_bench.exe,1,9,32,19.008,1.6043,74.7117,83.0448,0
tests\corpus\anvil_bench.exe,1,14,78,19.2347,2.8543,88.2742,94.3107,0
tests\corpus\anvil_bench.exe,1,4,4647,25.5428,2.53918,26.3289,31.2602,0
tests\corpus\anvil_bench.exe,2,14,67,27.322,2.80203,110.641,120.226,0
tests\corpus\anvil_bench.exe,2,18,113,31.8714,6.05203,117.24,122.337,0
tests\corpus\anvil_bench.exe,2,50,578,77.6718,12.3703,322.981,352.177,0
tests\corpus\anvil_bench.exe,2,31,567,47.5148,6.37708,243.545,257.238,0
tests\corpus\anvil_bench.exe,2,14,560,33.2725,4.1119,79.9792,92.1237,0
tests\corpus\anvil_bench.exe,2,20,557,55.6657,9.40744,119.045,130.724,0
tests\corpus\anvil_bench.exe,2,15,315,47.4334,6.39226,109.281,114.953,0
tests\corpus\anvil_bench.exe,1,4,17,18.8506,1.4793,29.8853,33.4246,0
tests\corpus\anvil_bench.exe,2,9,26,26.4572,3.55203,64.9269,72.6696,0
tests\corpus\anvil_bench.exe,1,8,30480,31.2812,4.59905,34.6756,47.1565,0
tests\corpus\anvil_bench.exe,2,50,61,45.3218,6.74975,358.827,370.853,0
tests\corpus\anvil_bench.exe,2,14,416,32.525,2.6119,78.3756,98.5014,0
tests\corpus\anvil_bench.exe,2,47,64,41.32,6.12475,335.322,343.07,0
tests\corpus\anvil_bench.exe,2,50,53,44.9531,7.49975,358.494,369.917,0
tests\corpus\anvil_bench.exe,1,6,43,19.0827,1.6043,43.406,46.6329,0
tests\corpus\anvil_bench.exe,1,5,28,18.9744,1.4793,35.8701,42.9531,0
tests\corpus\anvil_bench.exe,1,4,32,19.008,1.4793,29.9632,35.5264,0
tests\corpus\anvil_bench.exe,1,10,483,24.9554,2.66418,85.4734,94.4964,0
tests\corpus\anvil_bench.exe,2,32,81,82.8377,13.3931,251.063,263.797,0
tests\corpus\anvil_bench.exe,1,10,460,24.9428,1.66418,82.1885,91.8442,0
tests\corpus\anvil_bench.exe,1,8,29,18.9832,2.4793,58.857,65.5869,0
tests\corpus\anvil_bench.exe,1,4,454,24.9394,2.53918,27.5246,30.0807,0
tests\corpus\anvil_bench.exe,2,10,350,43.0033,4.50208,59.177,67.3862,0
tests\corpus\anvil_bench.exe,2,16,1021,33.2988,4.6119,132.392,140.966,0
tests\corpus\anvil_bench.exe,1,4,437,24.9295,2.53918,35.8289,45.0102,0
tests\corpus\anvil_bench.exe,2,9,203,35.0589,2.6119,62.1811,65.9613,0
tests\corpus\anvil_bench.exe,1,14,1004,25.1451,1.91418,86.3862,94.767,0
tests\corpus\anvil_bench.exe,1,6,1072,25.1621,2.66418,36.1575,42.7665,0
tests\corpus\anvil_bench.exe,1,22,97,19.2906,1.9793,171.074,181.527,0
tests\corpus\anvil_bench.exe,1,7,93,19.2798,2.6043,57.2099,66.5293,0
tests\corpus\anvil_bench.exe,2,21,416,53.4191,8.01726,136.383,142.691,0
tests\corpus\anvil_bench.exe,2,8,85,26.7855,3.67703,55.4015,60.8945,0
tests\corpus\anvil_bench.exe,1,4,529,24.979,2.53918,27.8083,31.6777,0
tests\corpus\anvil_bench.exe,3,4,82,20.6475,3.60309,20.8059,27.1409,0
tests\corpus\anvil_bench.exe,1,13,816,25.0914,1.78918,72.1786,92.8246,0
tests\corpus\anvil_bench.exe,1,9,749,25.0691,2.66418,74.0171,82.4662,0
tests\corpus\anvil_bench.exe,2,18,47,39.3503,4.8172,118.946,124.939,0
tests\corpus\anvil_bench.exe,1,18,201,24.7285,1.91418,149.246,159.959,0
tests\corpus\anvil_bench.exe,2,11,4720,32.7802,4.4869,52.7963,68.6997,0
tests\corpus\anvil_bench.exe,1,43,208,24.7373,3.28918,294.083,298.31,0
tests\corpus\anvil_bench.exe,3,14,79,21.8879,2.97809,110.518,122.473,0
tests\corpus\anvil_bench.exe,1,8,75,19.2246,3.4793,60.3352,67.0586,0
tests\corpus\anvil_bench.exe,2,20,11568,52.399,7.89226,121.406,141.841,0
tests\corpus\anvil_bench.exe,1,24,192,24.7166,2.03918,170.649,172.788,0
tests\corpus\anvil_bench.exe,3,14,66,21.8419,2.97809,110.976,124.277,0
tests\corpus\anvil_bench.exe,1,4,145,24.6442,1.53918,28.8626,32.8684,0
tests\corpus\anvil_bench.exe,1,15,4224,25.5181,3.91418,85.8471,108.846,0
tests\corpus\anvil_bench.exe,2,59,144,43.7404,5.05963,411.259,422.766,0
tests\corpus\anvil_bench.exe,1,36,320,24.8488,2.28918,244.824,249.419,0
tests\corpus\anvil_bench.exe,3,14,50,21.771,4.97809,106.543,120.022,0
tests\corpus\anvil_bench.exe,2,63,128,86.2399,13.7006,420.436,436.243,0
tests\corpus\anvil_bench.exe,1,15,452,24.9382,1.91418,129.983,142.298,0
tests\corpus\anvil_bench.exe,1,14,544,24.9862,1.91418,98.005,101.882,0
tests\corpus\anvil_bench.exe,2,47,448,74.7281,11.3703,332.357,350.502,0
tests\corpus\anvil_bench.exe,1,6,457,24.9411,1.66418,40.8113,44.8458,0
tests\corpus\anvil_bench.exe,1,10,109,19.3206,2.6043,63.4453,70.6747,0
tests\corpus\anvil_bench.exe,1,13,1851,25.3039,2.78918,106.226,118.915,0
tests\corpus\anvil_bench.exe,2,31,4976,42.9781,5.75208,229.375,268.632,0
tests\corpus\anvil_bench.exe,2,10,4061,40.4054,6.62708,50.7603,62.4671,0
tests\corpus\anvil_bench.exe,1,9,29211,31.2702,2.72405,53.5343,62.6317,0
tests\corpus\anvil_bench.exe,1,4,4478,25.5332,2.53918,28.7679,33.1267,0
tests\corpus\anvil_bench.exe,1,6,34524,31.3136,3.72405,35.0363,42.1264,0
tests\corpus\anvil_bench.exe,2,8,36721,40.7714,3.54677,40.4731,51.6326,0
tests\corpus\anvil_bench.exe,1,4,4520,25.5356,3.53918,26.3981,31.625,0
tests\corpus\anvil_bench.exe,1,4,4455,25.5319,2.53918,28.1099,30.7275,0
tests\corpus\anvil_bench.exe,1,8,3519,25.4706,2.53918,40.5432,52.0048,0
tests\corpus\anvil_bench.exe,2,9,4755,37.0738,4.8619,46.9568,60.69,0
tests\corpus\anvil_bench.exe,1,5,4170,25.5147,2.53918,32.4602,37.0835,0
tests\corpus\anvil_bench.exe,1,4,4670,25.5441,3.53918,27.0304,33.1926,0
tests\corpus\anvil_bench.exe,1,4,9,18.6979,1.4793,21.4095,27.2965,0
tests\corpus\anvil_bench.exe,1,5,7431,25.6647,2.53918,31.7294,37.1545,0
tests\corpus\anvil_bench.exe,2,21,39007,86.7256,13.3878,113.218,135.25,0
tests\corpus\anvil_bench.exe,1,4,9,18.6979,1.4793,20.3054,26.8556,0
tests\corpus\anvil_bench.exe,1,4,17,18.8506,2.4793,20.3054,26.8556,0
tests\corpus\anvil_bench.exe,2,9,1510,41.1511,4.37708,42.6497,56.1754,0
tests\corpus\anvil_bench.exe,1,6,17239,31.1332,3.72405,51.7347,58.5725,0
tests\corpus\anvil_bench.exe,2,9,3724,38.9154,5.50208,50.356,57.0329,0
tests\corpus\anvil_bench.exe,2,24,10,49.7364,7.34756,130.585,141.573,0
tests\corpus\anvil_bench.exe,1,6,4646,25.5428,3.66418,33.1971,40.6775,0
tests\corpus\anvil_bench.exe,2,10,4598,39.1831,5.25208,52.7897,64.5017,0
tests\corpus\anvil_bench.exe,2,19,141,37.412,4.2369,118.639,132.239,0
tests\corpus\anvil_bench.exe,2,24,140,47.5351,7.37708,156.121,170.765,0
tests\corpus\anvil_bench.exe,1,10,2994,25.4287,2.66418,71.0623,82.3547,0
tests\corpus\anvil_bench.exe,2,52,150,120.865,20.7418,299.722,318.619,0
tests\corpus\anvil_bench.exe,1,5,8795,25.7085,2.53918,30.5202,37.6743,0
tests\corpus\anvil_bench.exe,2,20,141,58.3878,9.79761,116.98,133.768,0
tests\corpus\anvil_bench.exe,1,5,4908,25.557,2.53918,34.8412,37.2082,0
tests\corpus\anvil_bench.exe,1,5,9525,25.7292,2.53918,33.3446,39.5408,0
tests\corpus\anvil_bench.exe,2,13,9136,34.3377,4.6119,70.9604,88.3371,0
tests\corpus\anvil_bench.exe,1,5,76,19.228,1.4793,23.5273,32.6071,0
tests\corpus\anvil_bench.exe,1,5,10751,25.7606,3.53918,27.9204,34.6532,0
tests\corpus\anvil_bench.exe,1,7,232,24.7656,2.66418,44.5355,51.7176,0
tests\corpus\anvil_bench.exe,1,5,36415,31.3274,2.59905,32.544,39.0568,0
tests\corpus\anvil_bench.exe,1,5,315,24.8447,2.53918,31.1458,38.2765,0
tests\corpus\anvil_bench.exe,1,4,5381,25.5809,2.53918,28.7035,31.9769,0
tests\corpus\anvil_bench.exe,1,6,20,18.8906,1.6043,34.3883,43.0837,0
tests\corpus\anvil_bench.exe,1,5,31,19,1.4793,21.6554,29.9384,0
tests\corpus\anvil_bench.exe,1,4,5063,25.5651,2.53918,25.7824,32.2429,0
tests\corpus\anvil_bench.exe,1,5,39690,31.3498,2.59905,33.4689,38.3629,0
tests\corpus\anvil_bench.exe,1,4,5086,25.5663,2.53918,29.0347,34.6793,0
tests\corpus\anvil_bench.exe,1,5,21989,31.1964,2.59905,33.0748,36.4745,0
tests\corpus\anvil_bench.exe,1,10,230,24.7633,3.66418,63.7128,73.2155,0
tests\corpus\anvil_bench.exe,1,44,224,24.7565,2.28918,269.804,294.544,0
tests\corpus\anvil_bench.exe,1,13,227,24.7599,1.78918,80.5474,90.1239,0
tests\corpus\anvil_bench.exe,1,4,7617,25.6711,2.53918,25.9133,32.3064,0
tests\corpus\anvil_bench.exe,1,5,7612,25.671,3.53918,32.9126,37.5689,0
tests\corpus\anvil_bench.exe,1,4,12833,25.8066,2.53918,28.0422,31.299,0
tests\corpus\anvil_bench.exe,1,13,225,24.7576,1.78918,87.1703,92.6467,0
tests\corpus\anvil_bench.exe,2,41,211,100.344,15.3061,267.819,287.426,0
tests\corpus\anvil_bench.exe,2,33,209,42.4061,8.05963,219.517,233.234,0
tests\corpus\anvil_bench.exe,2,11,214,34.4237,3.7369,67.7371,72.3388,0
tests\corpus\anvil_bench.exe,1,4,29437,31.2722,2.59905,31.9343,35.25,0
tests\corpus\anvil_bench.exe,1,4,993,25.1423,2.53918,26.5291,31.1623,0
tests\corpus\anvil_bench.exe,1,5,506,24.9675,3.53918,29.5109,36.6209,0
tests\corpus\anvil_bench.exe,1,6,709,25.0549,1.66418,29.713,41.0181,0
tests\corpus\anvil_bench.exe,1,6,7854,25.6791,2.66418,40.0197,46.4745,0
tests\corpus\anvil_bench.exe,1,5,360,24.8793,2.53918,31.1458,38.2765,0
tests\corpus\anvil_bench.exe,1,6,4661,25.5436,1.66418,28.4251,37.692,0
tests\corpus\anvil_bench.exe,1,4,7692,25.6737,3.53918,27.5444,32.3239,0
tests\corpus\anvil_bench.exe,1,5,47,19.1053,2.4793,30.6721,37.8979,0
tests\corpus\anvil_bench.exe,1,4,88,19.2656,1.4793,22.5773,28.9076,0
tests\corpus\anvil_bench.exe,1,10,25,18.9461,1.6043,61.0839,71.7719,0
tests\corpus\anvil_bench.exe,2,11,123,27.2326,3.55203,65.3315,71.5656,0
tests\corpus\anvil_bench.exe,1,5,4849,25.5539,2.53918,28.4025,33.949,0
tests\corpus\anvil_bench.exe,1,5,137,24.6295,2.53918,32.314,38.5382,0
tests\corpus\anvil_bench.exe,1,7,868,25.1074,1.66418,34.3355,45.3852,0
tests\corpus\anvil_bench.exe,2,8,36961,40.7731,5.54677,41.1099,53.4965,0
tests\corpus\anvil_bench.exe,1,6,3617,25.4778,3.66418,31.5963,42.25,0
tests\corpus\anvil_bench.exe,1,4,12192,25.7933,2.53918,26.3103,32.2629,0
tests\corpus\anvil_bench.exe,1,14,228,24.7611,1.91418,103.255,109.321,0
tests\corpus\anvil_bench.exe,2,12,29361,55.9982,7.34231,65.4819,79.611,0
tests\corpus\anvil_bench.exe,1,5,27654,31.2559,3.59905,38.1583,43.1661,0
tests\corpus\anvil_bench.exe,2,13,34577,48.5882,6.68695,94.3158,99.5196,0
tests\corpus\anvil_bench.exe,1,4,22674,31.2044,3.59905,31.9476,35.3909,0
tests\corpus\anvil_bench.exe,1,10,344,24.8675,1.66418,61.8179,72.3005,0
tests\corpus\anvil_bench.exe,1,8,22711,31.2048,2.59905,58.3572,64.3876,0
tests\corpus\anvil_bench.exe,1,5,21,18.9027,2.4793,25.2542,31.9773,0
tests\corpus\anvil_bench.exe,1,4,51,19.1261,2.4793,24.6215,29.0589,0
tests\corpus\anvil_bench.exe,1,4,84,19.2537,1.4793,24.6532,29.2623,0
tests\corpus\anvil_bench.exe,1,10,65,19.188,1.6043,61.8179,72.3005,0
tests\corpus\anvil_bench.exe,1,5,383,24.8953,3.53918,33.856,39.9172,0
tests\corpus\anvil_bench.exe,2,41,32986,106.402,15.4758,282.046,289.605,0
tests\corpus\anvil_bench.exe,2,18,5297,42.9124,6.62708,124.402,129.358,0
tests\corpus\anvil_bench.exe,1,5,111,19.3253,3.4793,25.2542,31.9773,0
tests\corpus\anvil_bench.exe,2,9,5580,44.3533,6.12708,50.4518,61.8264,0
tests\corpus\anvil_bench.exe,2,8,20,26.0399,3.17703,45.7904,53.5648,0
tests\corpus\anvil_bench.exe,1,4,68,19.1995,1.4793,27.0226,33.2358,0
tests\corpus\anvil_bench.exe,1,4,3973,25.5021,2.53918,26.4992,30.5482,0
tests\corpus\anvil_bench.exe,1,16,10176,25.7463,2.91418,91.4233,114.665,0
tests\corpus\anvil_bench.exe,1,4,93,19.2798,1.4793,28.0275,32.5672,0
tests\corpus\anvil_bench.exe,1,5,4460,25.5322,2.53918,26.6315,35.6725,0
tests\corpus\anvil_bench.exe,2,8,3989,32.5103,4.4869,37.7579,49.5234,0
tests\corpus\anvil_bench.exe,2,30,63,30.6636,3.92703,206.341,215.27,0
tests\corpus\anvil_bench.exe,2,10,5987,44.2619,7.01726,51.7382,59.3,0
tests\corpus\anvil_bench.exe,2,8,817,35.5883,4.4869,47.1146,53.6963,0
tests\corpus\anvil_bench.exe,1,7,1124,25.1744,1.66418,34.4009,44.2461,0
tests\corpus\anvil_bench.exe,1,4,7999,25.6838,3.53918,31.15,32.7476,0
tests\corpus\anvil_bench.exe,1,6,30,18.9918,1.6043,35.3308,39.6661,0
tests\corpus\anvil_bench.exe,1,6,37195,31.3329,3.72405,39.5153,42.9379,0
tests\corpus\anvil_bench.exe,1,7,8908,25.7118,2.66418,42.5794,49.7498,0
tests\corpus\anvil_bench.exe,3,6,252,26.4369,1.78796,29.4723,39.0857,0
tests\corpus\anvil_bench.exe,1,5,181,24.7014,2.53918,29.3017,36.474,0
tests\corpus\anvil_bench.exe,2,59,10,111.396,18.3864,441.118,448.379,0
tests\corpus\anvil_bench.exe,2,11,348,33.9195,3.7369,72.5118,77.8776,0
tests\corpus\anvil_bench.exe,1,6,995,25.1428,2.66418,35.7303,43.3588,0
tests\corpus\anvil_bench.exe,1,7,413,24.9148,2.66418,48.7389,55.287,0
tests\corpus\anvil_bench.exe,1,6,35928,31.3239,3.72405,36.2041,43.7374,0
tests\corpus\anvil_bench.exe,1,5,1320,25.2161,1.53918,29.68,35.6713,0
tests\corpus\anvil_bench.exe,1,4,52,19.131,2.4793,26.1562,32.0693,0
tests\corpus\anvil_bench.exe,1,7,4451,25.5316,3.66418,34.9201,46.7688,0
tests\corpus\anvil_bench.exe,2,25,69,54.9593,9.23774,145.052,157.534,0
tests\corpus\anvil_bench.exe,1,4,890,25.1139,1.53918,25.5492,30.9252,0
tests\corpus\anvil_bench.exe,1,5,12613,25.8021,2.53918,28.5901,35.3762,0
tests\corpus\anvil_bench.exe,1,4,9022,25.7151,3.53918,26.8333,31.1682,0
tests\corpus\anvil_bench.exe,1,7,24,18.9359,2.6043,48.4934,53.8951,0
tests\corpus\anvil_bench.exe,2,13,35072,62.8811,8.46731,79.7782,85.7339,0
tests\corpus\anvil_bench.exe,1,7,3520,25.4707,2.66418,34.1778,45.7617,0
tests\corpus\anvil_bench.exe,1,6,111,19.3253,1.6043,41.4752,46.7021,0
tests\corpus\anvil_bench.exe,1,4,11478,25.7776,3.53918,31.391,34.0312,0
tests\corpus\anvil_bench.exe,1,4,8263,25.6923,2.53918,29.4827,35.4847,0
tests\corpus\anvil_bench.exe,1,17,7872,25.6797,2.91418,101.964,122.889,0
tests\corpus\anvil_bench.exe,1,5,30417,31.2807,2.59905,34.2532,39.7735,0
tests\corpus\anvil_bench.exe,2,9,11040,36.6498,4.7369,64.6929,70.3724,0
tests\corpus\anvil_bench.exe,1,10,1053,25.1575,2.66418,61.8179,72.3005,0
tests\corpus\anvil_bench.exe,1,13,4176,25.5151,1.78918,61.4035,82.5255,0
tests\corpus\anvil_bench.exe,2,9,6429,44.8921,5.75208,66.5041,70.9733,0
tests\corpus\anvil_bench.exe,2,79,1123,148.636,24.9091,550.23,566.471,0
tests\corpus\anvil_bench.exe,2,17,1958,34.9446,4.8619,110.303,115.613,0
tests\corpus\anvil_bench.exe,1,5,8832,25.7096,3.53918,30.2855,36.1158,0
tests\corpus\anvil_bench.exe,1,4,448,24.9359,1.53918,25.5492,30.9252,0
tests\corpus\anvil_bench.exe,1,4,514,24.9715,1.53918,25.7654,30.649,0
tests\corpus\anvil_bench.exe,1,5,11,18.7453,2.4793,29.0079,35.5227,0
tests\corpus\anvil_bench.exe,2,19,544,53.599,6.14226,118.336,125.828,0
tests\corpus\anvil_bench.exe,1,4,452,24.9382,2.53918,25.717,28.2041,0
tests\corpus\anvil_bench.exe,1,5,7934,25.6817,2.53918,30.6654,37.5628,0
tests\corpus\anvil_bench.exe,1,5,7073,25.6519,2.53918,32.4044,36.5065,0
tests\corpus\anvil_bench.exe,1,5,1989,25.3225,2.53918,34.0371,40.7547,0
tests\corpus\anvil_bench.exe,2,104,2612,68.0659,11.5801,610.578,655.48,0
tests\corpus\anvil_bench.exe,2,182,2578,94.7594,13.6111,1113.46,1162.3,0
tests\corpus\anvil_bench.exe,2,11,1792,33.6648,3.6119,54.9811,69.2771,0
tests\corpus\anvil_bench.exe,3,2048,2576,306.54,35.4631,13490.5,13581.2,0
tests\corpus\anvil_bench.exe,1,221,2576,30.6397,4.0649,1447.9,1446.41,0
tests\corpus\anvil_bench.exe,1,4,2576,25.3897,1.53918,27.2599,30.24,0
tests\corpus\anvil_bench.exe,3,9,2576,27.4147,4.78796,57.8625,68.3152,0
tests\corpus\anvil_bench.exe,1,7,5216,25.5728,2.66418,41.4558,48.3533,0
tests\corpus\anvil_bench.exe,1,14,2584,25.3905,1.91418,77.1879,93.1413,0
tests\corpus\anvil_bench.exe,2,46,2569,54.2462,9.9498,256.442,275.875,0
tests\corpus\anvil_bench.exe,1,12,92,19.277,1.7293,71.6679,84.7364,0
tests\corpus\anvil_bench.exe,1,10,36333,31.3268,3.72405,70.188,82.3716,0
tests\corpus\anvil_bench.exe,2,58,2569,122.757,19.8364,348.355,376.267,0
tests\corpus\anvil_bench.exe,1,6,7935,25.6818,3.66418,35.0267,41.8475,0
tests\corpus\anvil_bench.exe,2,77,2553,83.9835,13.5681,492.862,511.615,0
tests\corpus\anvil_bench.exe,2,52,5120,55.8254,8.1998,326.421,346.077,0
tests\corpus\anvil_bench.exe,1,9,205,24.7336,1.66418,65.713,77.3873,0
tests\corpus\anvil_bench.exe,1,7,34777,31.3155,4.72405,49.527,54.519,0
tests\corpus\anvil_bench.exe,2,53,2552,79.5701,12.1203,350.499,355.373,0
tests\corpus\anvil_bench.exe,2,28,2551,39.2871,5.4869,176.25,197.325,0
tests\corpus\anvil_bench.exe,1,10,10879,25.7637,3.66418,69.7015,81.9799,0
tests\corpus\anvil_bench.exe,1,5,17711,31.1402,3.59905,32.2449,35.8252,0
tests\corpus\anvil_bench.exe,1,11,2350,25.3658,1.78918,77.9916,81.8491,0
tests\corpus\anvil_bench.exe,2,119,2560,115.198,18.9211,748.87,783.788,0
tests\corpus\anvil_bench.exe,1,11,22973,31.2078,3.84905,76.4115,88.8073,0
tests\corpus\anvil_bench.exe,2,37,2565,66.6788,10.9802,257.311,263.76,0
tests\corpus\anvil_bench.exe,2,17,23509,50.3658,6.18695,106.361,125.927,0
tests\corpus\anvil_bench.exe,2,32,2570,46.438,8.12708,220.017,227.237,0
tests\corpus\anvil_bench.exe,1,8,220,24.7518,1.53918,52.5846,61.7994,0
tests\corpus\anvil_bench.exe,2,76,2567,93.3938,16.2234,499.128,504.24,0
tests\corpus\anvil_bench.exe,1,26,2564,25.3885,3.03918,157.813,174.81,0
tests\corpus\anvil_bench.exe,2,59,2531,95.1319,17.0409,379.914,392.678,0
tests\corpus\anvil_bench.exe,2,27,2528,35.2656,4.9869,163.854,176.419,0
tests\corpus\anvil_bench.exe,2,18,2525,38.0345,3.2369,114.533,126.765,0
tests\corpus\anvil_bench.exe,1,8,400,24.9065,2.53918,35.6967,49.1882,0
tests\corpus\anvil_bench.exe,1,79,2528,25.3848,2.53918,537.937,540.187,0
tests\corpus\anvil_bench.exe,2,41,2529,63.2366,11.2302,272.998,286.181,0
tests\corpus\anvil_bench.exe,2,64,2528,74.48,10.3552,436.08,450.485,0
tests\corpus\anvil_bench.exe,1,7,2862,25.417,2.66418,43.6636,49.4516,0
tests\corpus\anvil_bench.exe,2,11,9437,42.46,6.62708,84.2281,89.2642,0
tests\corpus\anvil_bench.exe,2,157,2540,161.52,28.2357,1048.36,1049.07,0
tests\corpus\anvil_bench.exe,1,4,2537,25.3857,2.53918,27.6384,31.1977,0
tests\corpus\anvil_bench.exe,1,8,2538,25.3858,2.53918,52.8525,60.9492,0
tests\corpus\anvil_bench.exe,2,9,21,26.177,2.30203,55.5267,61.8727,0
tests\corpus\anvil_bench.exe,1,4,65,19.188,1.4793,27.0226,33.2358,0
tests\corpus\anvil_bench.exe,2,25,2538,38.7986,5.1119,167.493,179.081,0
tests\corpus\anvil_bench.exe,1,5,54,19.1406,1.4793,23.8757,31.4964,0
tests\corpus\anvil_bench.exe,1,5,2529,25.3849,2.53918,36.6341,42.4244,0
tests\corpus\anvil_bench.exe,2,10,10,34.7727,6.3172,68.8718,74.9352,0
tests\corpus\anvil_bench.exe,2,31,2530,49.16,5.50208,209.38,219.895,0
tests\corpus\anvil_bench.exe,1,5,437,24.9295,2.53918,31.3685,37.7902,0
tests\corpus\anvil_bench.exe,1,13,2535,25.3855,2.78918,66.2647,81.9587,0
tests\corpus\anvil_bench.exe,1,9,2928,25.4229,2.66418,42.5309,57.4158,0
tests\corpus\anvil_bench.exe,2,45,2544,52.7997,7.8248,300.922,311.642,0
tests\corpus\anvil_bench.exe,1,7,2542,25.3862,2.66418,31.4217,40.1801,0
tests\corpus\anvil_bench.exe,2,122,2540,180.105,30.0426,823.327,826.572,0
tests\corpus\anvil_bench.exe,1,9,192,24.7166,1.66418,42.5309,57.4158,0
tests\corpus\anvil_bench.exe,2,42,2544,41.0364,5.66945,287.842,297.058,0
tests\corpus\anvil_bench.exe,1,9,2541,25.3861,1.66418,65.5016,68.3013,0
tests\corpus\anvil_bench.exe,1,6,10480,25.754,2.66418,31.7823,41.1637,0
tests\corpus\anvil_bench.exe,1,19,2544,25.3864,3.91418,127.818,134.126,0
tests\corpus\anvil_bench.exe,1,8,2542,25.3862,1.53918,56.1661,60.3801,0
tests\corpus\anvil_bench.exe,1,91,2544,25.3864,3.53918,664.974,669.733,0
tests\corpus\anvil_bench.exe,1,20,2542,25.3862,3.03918,122.02,135.937,0
tests\corpus\anvil_bench.exe,1,5,432,24.9265,2.53918,31.3685,37.7902,0
tests\corpus\anvil_bench.exe,1,28,2547,25.3867,3.03918,178.242,190.133,0
tests\corpus\anvil_bench.exe,2,15,2545,33.7674,3.7369,93.7035,102.193,0
tests\corpus\anvil_bench.exe,1,61,2542,25.3862,3.41418,389.05,400.82,0
tests\corpus\anvil_bench.exe,2,18,2547,37.1548,5.9869,121.048,127.469,0
tests\corpus\anvil_bench.exe,2,12,1555,32.0337,3.3619,84.0076,96.715,0
tests\corpus\anvil_bench.exe,2,57,2552,42.9122,5.66945,382.787,386.178,0
tests\corpus\anvil_bench.exe,1,15,3232,25.4486,2.91418,85.8471,108.846,0
tests\corpus\anvil_bench.exe,2,322,2560,204.785,34.8613,2176.66,2190.87,0
tests\corpus\anvil_bench.exe,1,11,4841,25.5534,2.78918,74.3048,87.2793,0
tests\corpus\anvil_bench.exe,1,7,4744,25.5482,2.66418,48.0751,52.3565,0
tests\corpus\anvil_bench.exe,2,23,2568,57.1707,9.28244,155.223,163.352,0
tests\corpus\anvil_bench.exe,2,86,2567,54.3967,7.99217,535.01,551.868,0
tests\corpus\anvil_bench.exe,2,28,2562,57.1391,7.26726,185.833,191.553,0
tests\corpus\anvil_bench.exe,1,10,2231,25.3523,2.66418,70.188,82.3716,0
tests\corpus\anvil_bench.exe,1,4,2567,25.3888,2.53918,27.2599,30.24,0
tests\corpus\anvil_bench.exe,3,9,2567,27.4138,3.78796,56.622,67.6913,0
tests\corpus\anvil_bench.exe,1,6,9241,25.7213,3.66418,32.8495,42.1396,0
tests\corpus\anvil_bench.exe,2,52,5023,60.0282,9.58998,299.515,317.726,0
tests\corpus\anvil_bench.exe,1,10,2560,25.388,1.66418,52.7897,64.5017,0
tests\corpus\anvil_bench.exe,1,5,2406,25.3719,2.53918,26.7835,32.9283,0
tests\corpus\anvil_bench.exe,2,25,5234,50.9253,9.01726,142.194,164.183,0
tests\corpus\anvil_bench.exe,2,34,2650,60.709,9.96498,202.089,213.244,0
tests\corpus\anvil_bench.exe,2,8,85,26.7626,3.30203,46.5916,53.2347,0
tests\corpus\anvil_bench.exe,1,7,44877,31.3817,3.72405,40.422,46.6851,0
tests\corpus\anvil_bench.exe,1,5,2553,25.3873,1.53918,30.6846,37.2921,0
tests\corpus\anvil_bench.exe,1,6,9035,25.7155,2.66418,51.8312,60.9887,0
tests\corpus\anvil_bench.exe,2,66,7680,116.562,20.1288,402.173,436.348,0
tests\corpus\anvil_bench.exe,2,10,2321,40.7147,5.25208,58.651,69.8282,0
tests\corpus\anvil_bench.exe,2,11,2560,37.163,3.9869,66.8148,77.7225,0
tests\corpus\anvil_bench.exe,1,6,128,19.362,2.6043,51.8312,60.9887,0
tests\corpus\anvil_bench.exe,2,30,5105,76.857,10.9378,205.383,204.905,0
tests\corpus\anvil_bench.exe,1,5,228,24.7611,2.53918,28.722,35.4441,0
tests\corpus\anvil_bench.exe,1,5,44,19.0885,1.4793,32.544,39.0568,0
tests\corpus\anvil_bench.exe,1,7,12696,25.8038,3.66418,32.1691,41.6389,0
tests\corpus\anvil_bench.exe,1,4,191,24.7153,1.53918,28.7323,33.1558,0
tests\corpus\anvil_bench.exe,1,7,221,24.753,1.66418,59.1057,67.5496,0
tests\corpus\anvil_bench.exe,1,6,72,19.2142,2.6043,44.1038,44.9523,0
