file,type,len,dist,pred_tok,true_tok,pred_alt,true_alt,flip
tests\corpus\generated.jsonl,2,2048,4695,1138.1,135.525,9945.83,11555.1,0
tests\corpus\generated.jsonl,2,948,4695,572.655,68.2317,4596.56,5344.72,0
tests\corpus\generated.jsonl,2,117,91506,139.57,17.2375,586.612,656.828,0
tests\corpus\generated.jsonl,2,1819,13141,1128.05,137.313,8804.99,10287.4,0
tests\corpus\generated.jsonl,2,421,46945,243.946,30.6028,2016.94,2377.75,0
tests\corpus\generated.jsonl,2,230,93633,185.82,26.3924,1097.55,1305.45,0
tests\corpus\generated.jsonl,2,356,72534,360.509,45.5888,1749.88,1988.66,0
tests\corpus\generated.jsonl,2,2048,17848,1322.06,162.628,9892.26,11550,0
tests\corpus\generated.jsonl,2,2048,7523,1325.23,156.62,9916.57,11523.5,0
tests\corpus\generated.jsonl,2,2048,1878,1221.57,152.575,9920.61,11506.5,0
tests\corpus\generated.jsonl,2,2048,3756,1213.97,146.561,9930.78,11517.6,0
tests\corpus\generated.jsonl,2,2014,4695,1105.97,133.487,9741.07,11365.4,0
tests\corpus\generated.jsonl,2,1168,71364,791.388,95.5522,5650.57,6597.21,0
tests\corpus\generated.jsonl,1,4,130,24.616,4.06145,26.0551,23.3887,0
tests\corpus\generated.jsonl,2,1167,7510,665.371,80.4884,5650.39,6589.75,0
tests\corpus\generated.jsonl,2,1169,59146,811.513,100.569,5633.19,6608.81,0
tests\corpus\generated.jsonl,2,469,15971,322.44,39.6582,2278.9,2662.62,0
tests\corpus\generated.jsonl,2,2048,57269,1273.42,158.605,9923.1,11533.8,0
tests\corpus\generated.jsonl,2,1467,7506,931.189,110.885,7101.77,8305.37,0
tests\corpus\generated.jsonl,2,121,72537,165.088,21.2515,608.382,675.191,0
tests\corpus\generated.jsonl,2,2048,14079,1210.34,152.567,9918.31,11556,0
tests\corpus\generated.jsonl,2,2048,3756,1160.29,138.539,9925.04,11560.5,0
tests\corpus\generated.jsonl,2,2048,4695,1203.11,145.561,9935.58,11525.9,0
tests\corpus\generated.jsonl,2,542,1878,300.24,35.7086,2619.96,3081.17,0
tests\corpus\generated.jsonl,2,1168,18773,602.509,83.4708,5623.27,6588.06,0
tests\corpus\generated.jsonl,2,700,10326,453.275,52.9316,3391.31,3945,0
tests\corpus\generated.jsonl,2,121,72521,167.389,19.2515,611.413,673.796,0
tests\corpus\generated.jsonl,2,2048,26282,1205.49,154.586,9872.93,11563.9,0
tests\corpus\generated.jsonl,2,2048,4691,1210.03,149.57,9912.6,11548.8,0
tests\corpus\generated.jsonl,2,1412,7506,911.441,110.856,6836.53,7971.75,0
tests\corpus\generated.jsonl,2,121,72521,165.583,21.2515,609.151,680.594,0
tests\corpus\generated.jsonl,2,2048,28158,1212.44,154.575,9903.48,11532.6,0
tests\corpus\generated.jsonl,2,2048,939,1208.14,145.553,9940.91,11560.5,0
tests\corpus\generated.jsonl,2,1417,3756,812.629,101.811,6855.32,7962.88,0
tests\corpus\generated.jsonl,2,934,119233,637.449,77.2647,4521.13,5258.17,0
tests\corpus\generated.jsonl,2,121,72523,162.323,20.2515,604.593,669.586,0
tests\corpus\generated.jsonl,2,2048,26281,1308.85,157.611,9922.56,11569.6,0
tests\corpus\generated.jsonl,2,532,1173,401.524,52.7592,2595.9,2984.63,0
tests\corpus\generated.jsonl,1,112,938,25.1275,4.06145,516.227,656.31,0
tests\corpus\generated.jsonl,2,120,88474,152.841,20.2459,599.118,665.05,0
tests\corpus\generated.jsonl,1,113,936,25.1269,4.06145,524.667,667.249,0
tests\corpus\generated.jsonl,2,233,88473,198.729,27.3952,1122.29,1322.64,0
tests\corpus\generated.jsonl,2,233,88471,195.001,26.3896,1127.67,1329.61,0
tests\corpus\generated.jsonl,2,120,88469,160.137,20.2459,610.151,671.245,0
tests\corpus\generated.jsonl,1,113,30964,31.2853,5.06635,522.218,660.662,0
tests\corpus\generated.jsonl,2,230,94820,173.853,20.3812,1110.7,1311.07,0
tests\corpus\generated.jsonl,2,233,88464,199.309,27.3924,1128.9,1332.28,0
tests\corpus\generated.jsonl,2,233,88463,204.151,26.3924,1132.05,1335.16,0
tests\corpus\generated.jsonl,2,120,88462,163.086,21.2487,606.087,667.48,0
tests\corpus\generated.jsonl,2,346,18755,175.996,23.4723,1646.34,1988.05,0
tests\corpus\generated.jsonl,2,230,51622,155.156,20.3728,1104.11,1313.51,0
tests\corpus\generated.jsonl,2,234,72505,209.49,26.398,1131.08,1334.71,0
tests\corpus\generated.jsonl,2,121,72504,163.696,20.2515,605.99,670.027,0
tests\corpus\generated.jsonl,2,346,934,172.322,20.473,1643.06,1977.28,0
tests\corpus\generated.jsonl,2,233,88456,197.882,26.3924,1123.6,1320.69,0
tests\corpus\generated.jsonl,2,234,72502,212.112,26.398,1135.15,1331.69,0
tests\corpus\generated.jsonl,2,121,72501,171.649,22.2515,615.215,675.111,0
tests\corpus\generated.jsonl,2,877,935,527.804,63.1532,4229.09,4972.22,0
tests\corpus\generated.jsonl,2,2048,140785,1149.74,143.538,9913.88,11551,0
tests\corpus\generated.jsonl,2,2048,1870,1297.14,154.601,9958.59,11551.7,0
tests\corpus\generated.jsonl,2,1934,3740,1097.57,131.425,9349.43,10900.7,0
tests\corpus\generated.jsonl,1,4,3168,25.4434,4.06145,26.0676,23.0315,0
tests\corpus\generated.jsonl,2,1163,3739,677.43,80.4912,5639.67,6558.89,0
tests\corpus\generated.jsonl,2,351,144056,346.269,45.5481,1726.61,1981.14,0
tests\corpus\generated.jsonl,2,814,7478,444.562,52.0494,3931.3,4630.28,0
tests\corpus\generated.jsonl,2,230,14971,142.336,17.3623,1112.33,1311.49,0
tests\corpus\generated.jsonl,2,120,88431,151.562,20.2431,605.718,675.662,0
tests\corpus\generated.jsonl,2,814,3737,467.069,54.0606,3922.56,4631.11,0
tests\corpus\generated.jsonl,2,464,146157,348.804,49.6771,2235.54,2629.12,0
tests\corpus\generated.jsonl,2,357,144989,345.243,41.5804,1754.06,2002.72,0
tests\corpus\generated.jsonl,2,2048,17780,1256.01,158.605,9882.43,11542.7,0
tests\corpus\generated.jsonl,2,532,2580,390.323,51.7535,2595.75,2994.87,0
tests\corpus\generated.jsonl,2,2048,28106,1217.83,153.569,9917.6,11534.5,0
tests\corpus\generated.jsonl,2,2048,1878,1137.15,141.536,9910.63,11520,0
tests\corpus\generated.jsonl,2,2048,4695,1204.68,145.558,9958.11,11523.4,0
tests\corpus\generated.jsonl,2,428,7276,322.763,39.6287,2089.61,2421.44,0
tests\corpus\generated.jsonl,2,2048,26229,1257.91,153.589,9921.77,11550.9,0
tests\corpus\generated.jsonl,2,1115,3753,633.028,75.407,5415.93,6282.48,0
tests\corpus\generated.jsonl,2,700,54386,488.093,57.9534,3385.86,3970.53,0
tests\corpus\generated.jsonl,2,122,144990,169.971,20.2515,618.212,685.404,0
tests\corpus\generated.jsonl,2,2048,4691,1220.89,149.584,9890.71,11550.2,0
tests\corpus\generated.jsonl,2,1114,7506,667.449,83.4379,5379.18,6278.84,0
tests\corpus\generated.jsonl,2,122,144987,173.422,19.2515,620.356,677.97,0
tests\corpus\generated.jsonl,2,2048,939,1206.12,147.567,9903.98,11573.1,0
tests\corpus\generated.jsonl,2,2048,939,1154.59,143.539,9960.83,11578.1,0
tests\corpus\generated.jsonl,2,2048,4695,1203.43,148.556,9965.17,11540.1,0
tests\corpus\generated.jsonl,2,543,3756,312.593,35.7114,2629.88,3079.72,0
tests\corpus\generated.jsonl,2,1169,75037,712.759,89.5129,5676.62,6616.88,0
tests\corpus\generated.jsonl,2,1168,106028,858.963,100.58,5658.01,6607.45,0
tests\corpus\generated.jsonl,2,1169,120106,738.518,89.5185,5679.03,6602.25,0
tests\corpus\generated.jsonl,1,4,5057,25.5648,4.06145,26.0457,23.1233,0
tests\corpus\generated.jsonl,2,2048,4691,1226.53,155.572,9942.09,11589.1,0
tests\corpus\generated.jsonl,2,1464,4691,875.249,111.877,7046.05,8240.21,0
tests\corpus\generated.jsonl,2,357,144989,341.572,42.5832,1748.94,1994.31,0
tests\corpus\generated.jsonl,2,2048,939,1190.35,145.561,9885.12,11563.8,0
tests\corpus\generated.jsonl,2,2048,939,1213.53,146.564,9943.04,11562.2,0
tests\corpus\generated.jsonl,2,1950,4695,1186.1,144.45,9496.92,11033.5,0
tests\corpus\generated.jsonl,2,895,140770,495.217,62.1357,4341.13,5058.71,0
tests\corpus\generated.jsonl,2,2048,57218,1310.11,161.605,9957.09,11543.4,0
tests\corpus\generated.jsonl,2,414,2345,296.706,41.5853,2017.42,2343.13,0
tests\corpus\generated.jsonl,2,2048,26298,1294.04,154.611,9903,11517.5,0
tests\corpus\generated.jsonl,2,1349,4691,750.712,94.7156,6540.03,7619.6,0
tests\corpus\generated.jsonl,2,357,144990,347.022,45.586,1751.49,2012.71,0
tests\corpus\generated.jsonl,2,2048,28175,1210.31,154.575,9887.16,11519.5,0
tests\corpus\generated.jsonl,2,2048,1878,1165.42,144.547,9929.04,11562.2,0
tests\corpus\generated.jsonl,2,2048,4695,1199.53,147.558,9956.79,11524.7,0
tests\corpus\generated.jsonl,2,778,1878,441.415,53.0172,3774.03,4414.88,0
tests\corpus\generated.jsonl,2,1168,1876,698.974,85.5024,5668.01,6600.08,0
tests\corpus\generated.jsonl,2,2048,153908,1307.3,157.611,9962.3,11525.7,0
tests\corpus\generated.jsonl,2,650,1173,453.733,63.9022,3171.05,3669.44,0
tests\corpus\generated.jsonl,2,2048,17831,1288.24,157.608,9909.22,11528.9,0
tests\corpus\generated.jsonl,2,1114,4691,635.784,76.4211,5385.04,6269.79,0
tests\corpus\generated.jsonl,2,122,144991,156.085,19.2487,609.429,674.082,0
tests\corpus\generated.jsonl,2,2048,14078,1220.2,154.57,9901,11547.4,0
tests\corpus\generated.jsonl,2,2048,939,1202.98,144.556,9960.89,11543.1,0
tests\corpus\generated.jsonl,2,2048,4695,1195.82,146.567,9938.37,11499.8,0
tests\corpus\generated.jsonl,2,1012,4695,575.794,70.2962,4896.64,5703.46,0
tests\corpus\generated.jsonl,2,229,51639,149.411,18.37,1102.39,1319.48,0
tests\corpus\generated.jsonl,2,122,144994,160.427,20.2459,624.27,683.01,0
tests\corpus\generated.jsonl,2,2048,26280,1292.89,153.591,9947.94,11570.2,0
tests\corpus\generated.jsonl,2,1116,7508,636.376,73.407,5434.63,6287.98,0
tests\corpus\generated.jsonl,2,1168,49760,808.373,97.555,5661.84,6596.21,0
tests\corpus\generated.jsonl,2,353,143113,303.094,40.5663,1725.71,1985.48,0
tests\corpus\generated.jsonl,2,1991,4691,1157.18,140.509,9646.2,11225.9,0
tests\corpus\generated.jsonl,2,356,72521,340.703,42.5804,1750.48,1995.38,0
tests\corpus\generated.jsonl,2,2048,14078,1221.9,154.567,9907.17,11576.6,0
tests\corpus\generated.jsonl,2,2048,1878,1172.56,147.553,9926.61,11553,0
tests\corpus\generated.jsonl,2,1651,4695,958.694,116.084,8012.21,9340.52,0
tests\corpus\generated.jsonl,2,231,231572,203.114,27.3924,1119.31,1326.17,0
tests\corpus\generated.jsonl,2,122,144994,158.296,19.2487,614.998,679.644,0
tests\corpus\generated.jsonl,2,817,18772,430.975,54.0403,3958.36,4646.96,0
tests\corpus\generated.jsonl,1,5,144994,31.6862,5.06635,32.9047,29.3536,0
tests\corpus\generated.jsonl,2,1168,3753,698.399,79.4912,5689.13,6619.36,0
tests\corpus\generated.jsonl,2,60,231582,85.0435,10.1505,297.113,352.528,0
tests\corpus\generated.jsonl,2,1111,4691,630.202,77.407,5397.32,6305.33,0
tests\corpus\generated.jsonl,2,935,938,557.148,68.2289,4532.65,5284.66,0
tests\corpus\generated.jsonl,2,120,88452,157.326,20.2459,608.152,668.953,0
tests\corpus\generated.jsonl,2,880,4690,499.051,62.1476,4233.02,4972.43,0
tests\corpus\generated.jsonl,2,1594,140766,934.267,114,7724.99,9024.96,0
tests\corpus\generated.jsonl,2,357,145005,357.311,45.5888,1755.11,2010.34,0
tests\corpus\generated.jsonl,2,2048,28172,1225.1,156.575,9890.79,11530.3,0
tests\corpus\generated.jsonl,2,2048,939,1163.06,143.556,9889.73,11545.5,0
tests\corpus\generated.jsonl,2,2048,4695,1213.26,150.581,9907.42,11516.3,0
tests\corpus\generated.jsonl,2,777,939,443.02,54.02,3751.58,4413.76,0
tests\corpus\generated.jsonl,2,353,231606,331.947,44.5776,1729.23,1989.55,0
tests\corpus\generated.jsonl,2,817,18788,455.527,57.0571,3938.09,4636.94,0
tests\corpus\generated.jsonl,1,5,144993,31.6862,5.06635,32.4601,28.9044,0
tests\corpus\generated.jsonl,2,1168,3753,697.617,82.494,5680.09,6613.14,0
tests\corpus\generated.jsonl,2,118,231607,153.643,19.2459,590.98,662.434,0
tests\corpus\generated.jsonl,2,2048,26295,1290.38,159.608,9908.52,11569.5,0
tests\corpus\generated.jsonl,2,1350,4690,769.489,93.7324,6509.78,7586.07,0
tests\corpus\generated.jsonl,2,353,143111,307.753,41.5663,1734.28,1984.84,0
tests\corpus\generated.jsonl,2,2048,14078,1224.02,157.586,9872.3,11547.3,0
tests\corpus\generated.jsonl,2,2048,939,1208.34,147.572,9881.23,11499.3,0
tests\corpus\generated.jsonl,2,2048,1878,1238.12,153.584,9915.23,11520.1,0
tests\corpus\generated.jsonl,2,776,4695,440.136,53.02,3744.52,4379.9,0
tests\corpus\generated.jsonl,2,353,231605,321.3,42.5747,1723.09,1970.26,0
tests\corpus\generated.jsonl,2,1876,8449,1225.34,145.422,9085.08,10592.5,0
tests\corpus\generated.jsonl,1,5,44,19.0885,3.05483,23.5002,37.1753,0
tests\corpus\generated.jsonl,1,6,83,19.2506,2.05483,25.7264,45.7122,0
tests\corpus\generated.jsonl,2,10,80,34.7842,5.09667,40.2654,63.2393,0
tests\corpus\generated.jsonl,1,107,232,24.7656,3.05955,498.288,623.566,0
tests\corpus\generated.jsonl,2,115,234,115.06,15.2298,568.969,645.81,0
tests\corpus\generated.jsonl,2,701,235,484.212,61.9688,3397.92,3940.71,0
tests\corpus\generated.jsonl,1,113,939,25.1278,3.05955,522.334,657.596,0
tests\corpus\generated.jsonl,2,933,938,564.09,66.26,4513.92,5260.77,0
tests\corpus\generated.jsonl,2,116,1172,123.739,16.2327,575.866,647.691,0
tests\corpus\generated.jsonl,1,114,939,25.1278,4.05955,531.122,665.951,0
tests\corpus\generated.jsonl,2,935,938,537.736,65.2454,4534.19,5288.1,0
tests\corpus\generated.jsonl,2,585,1173,436.383,60.8636,2835.83,3285.25,0
tests\corpus\generated.jsonl,2,1052,3753,610.384,72.3739,5079.24,5938.91,0
tests\corpus\generated.jsonl,2,1169,3754,704.045,88.547,5662.28,6590.71,0
tests\corpus\generated.jsonl,2,586,1174,430.379,58.8578,2847.39,3300.67,0
tests\corpus\generated.jsonl,2,2048,939,1247.22,149.656,9887.07,11494,0
tests\corpus\generated.jsonl,2,2048,4695,1191.75,142.616,9932.83,11507.6,0
tests\corpus\generated.jsonl,2,1181,4695,724.83,87.5558,5719.26,6645.3,0
tests\corpus\generated.jsonl,2,230,234,153.989,20.3743,1114.79,1312.92,0
tests\corpus\generated.jsonl,2,933,8450,608.14,70.2803,4516.36,5253,0
tests\corpus\generated.jsonl,2,1168,3754,673.067,80.5296,5653.61,6576.92,0
tests\corpus\generated.jsonl,2,1168,3752,686.767,79.5296,5664.39,6575.29,0
tests\corpus\generated.jsonl,2,2048,4690,1197.87,142.619,9952.95,11506.3,0
tests\corpus\generated.jsonl,2,1466,4690,873.283,106.909,7082.06,8261.94,0
tests\corpus\generated.jsonl,2,117,14312,111.832,14.2269,582.546,659.849,0
tests\corpus\generated.jsonl,2,2048,9383,1212.67,147.639,9900.45,11501.4,0
tests\corpus\generated.jsonl,2,1117,939,609.858,75.4372,5403.98,6295.13,0
tests\corpus\generated.jsonl,2,230,14311,173.099,23.3859,1106.57,1319.2,0
tests\corpus\generated.jsonl,2,59,14309,74.8855,9.14614,284.038,341.377,0
tests\corpus\generated.jsonl,2,171,4707,82.5435,10.279,815.228,973.474,0
tests\corpus\generated.jsonl,2,117,14322,121.25,15.2298,583.772,654.175,0
tests\corpus\generated.jsonl,1,113,949,25.1305,4.05955,524.601,661.148,0
tests\corpus\generated.jsonl,2,230,14321,158.408,22.3801,1104.98,1308.19,0
tests\corpus\generated.jsonl,1,4,1545,25.257,4.05955,26.6181,22.899,0
tests\corpus\generated.jsonl,2,349,1180,279.14,36.526,1712.36,1956.76,0
tests\corpus\generated.jsonl,2,346,22530,194.862,23.4929,1644.31,1967.4,0
tests\corpus\generated.jsonl,2,230,14315,169.762,22.383,1110.26,1307.87,0
tests\corpus\generated.jsonl,2,230,20652,160.125,20.3819,1109.31,1310.45,0
tests\corpus\generated.jsonl,2,117,14313,120.855,14.2298,587.954,656.951,0
tests\corpus\generated.jsonl,2,1749,935,999.364,122.262,8421.11,9846.63,0
tests\corpus\generated.jsonl,1,4,4349,25.5256,4.05955,25.9159,22.7008,0
tests\corpus\generated.jsonl,2,1162,1869,688.816,83.5412,5608.12,6537.77,0
tests\corpus\generated.jsonl,2,230,8436,152.128,18.3743,1109.78,1305.74,0
tests\corpus\generated.jsonl,1,4,1064,25.1602,4.05955,25.6065,22.3728,0
tests\corpus\generated.jsonl,2,230,14299,165.353,23.383,1103.28,1307.23,0
tests\corpus\generated.jsonl,2,230,14298,175.258,23.383,1117.39,1314.56,0
tests\corpus\generated.jsonl,2,117,14297,117.945,14.2298,585.692,654.083,0
tests\corpus\generated.jsonl,2,346,3738,176.776,19.4795,1648.23,1969.15,0
tests\corpus\generated.jsonl,2,350,4437,288.197,38.5318,1715.85,1971.84,0
tests\corpus\generated.jsonl,2,814,4671,451.288,53.081,3915.03,4611.21,0
tests\corpus\generated.jsonl,2,230,10536,181.778,24.3859,1115.84,1318.52,0
tests\corpus\generated.jsonl,2,8,27794,41.9671,7.10321,45.8021,47.6528,0
tests\corpus\generated.jsonl,2,2048,4670,1192.58,143.616,9941.75,11539.6,0
tests\corpus\generated.jsonl,2,2048,935,1284.27,157.671,9918.34,11534.3,0
tests\corpus\generated.jsonl,2,2048,935,1222.02,144.63,9925.79,11532.9,0
tests\corpus\generated.jsonl,2,623,3740,335.538,42.8387,3003.48,3522.1,0
tests\corpus\generated.jsonl,2,352,28574,290.688,40.5365,1718.94,1986.37,0
tests\corpus\generated.jsonl,2,2048,18722,1122.65,143.6,9881.14,11515.5,0
tests\corpus\generated.jsonl,2,1354,2816,813.19,96.7865,6555.75,7616.65,0
tests\corpus\generated.jsonl,2,351,28573,298.235,41.5394,1718.17,1973.15,0
tests\corpus\generated.jsonl,2,1990,26229,1176.88,145.593,9609.06,11193.4,0
tests\corpus\generated.jsonl,1,4,15110,25.849,3.05955,27.447,22.5133,0
tests\corpus\generated.jsonl,2,2048,4690,1187.26,149.622,9936.55,11542.4,0
tests\corpus\generated.jsonl,2,1465,4690,842.92,103.889,7079.42,8244.31,0
tests\corpus\generated.jsonl,2,230,14294,160.695,21.3801,1099.81,1312.88,0
tests\corpus\generated.jsonl,2,230,14295,168.679,23.3801,1113.99,1316.75,0
tests\corpus\generated.jsonl,2,117,14296,131.673,16.2327,587.531,662.724,0
tests\corpus\generated.jsonl,2,2048,939,1229.56,151.642,9899.93,11554.6,0
tests\corpus\generated.jsonl,2,2048,939,1218.62,144.639,9913.71,11493.7,0
tests\corpus\generated.jsonl,2,2048,1878,1278.87,159.68,9927.81,11528.1,0
tests\corpus\generated.jsonl,2,542,1878,320.305,39.7364,2616.92,3056.22,0
tests\corpus\generated.jsonl,2,1169,2816,714.955,84.5529,5670.76,6584.54,0
tests\corpus\generated.jsonl,2,230,13374,188.298,25.3917,1110.56,1320.24,0
tests\corpus\generated.jsonl,2,352,14313,306.892,39.5434,1726.77,1990.14,0
tests\corpus\generated.jsonl,2,583,3754,313.55,38.7968,2800.53,3304.49,0
tests\corpus\generated.jsonl,2,1169,3753,677.651,82.5325,5673.19,6585.93,0
tests\corpus\generated.jsonl,2,1167,44058,744.076,93.5605,5663.97,6573.17,0
tests\corpus\generated.jsonl,2,2048,57199,1246.37,163.65,9959.99,11544.1,0
tests\corpus\generated.jsonl,2,998,1877,632.19,74.3524,4832.92,5619.85,0
tests\corpus\generated.jsonl,2,587,14313,443.322,59.8549,2870.09,3296.02,0
tests\corpus\generated.jsonl,2,2048,1878,1206.33,149.639,9908.69,11526.3,0
tests\corpus\generated.jsonl,2,2048,3756,1184.24,138.622,9945.55,11504.1,0
tests\corpus\generated.jsonl,2,711,4695,443.965,53.9816,3459.99,4028.65,0
tests\corpus\generated.jsonl,1,4,7407,25.6639,4.05955,27.5419,22.8413,0
tests\corpus\generated.jsonl,2,1168,1877,677.321,84.5412,5655.08,6574.38,0
tests\corpus\generated.jsonl,2,1169,7510,721.141,84.55,5685.31,6578.87,0
tests\corpus\generated.jsonl,2,230,38456,163.704,19.3848,1107.09,1314.06,0
tests\corpus\generated.jsonl,2,59,14312,86.3271,11.149,290.765,346.883,0
tests\corpus\generated.jsonl,2,186,46879,99.3203,12.2866,892.636,1065.97,0
tests\corpus\generated.jsonl,1,5,45611,31.3859,5.06428,32.015,28.0423,0
tests\corpus\generated.jsonl,2,2048,57214,1250.85,161.644,9969.95,11538.3,0
tests\corpus\generated.jsonl,2,2048,4706,1217.98,145.627,9982.37,11499.3,0
tests\corpus\generated.jsonl,2,2048,939,1274.96,156.671,9919.3,11546.8,0
tests\corpus\generated.jsonl,2,2048,939,1171.16,142.619,9935.35,11514.5,0
tests\corpus\generated.jsonl,2,2048,4695,1220.89,148.639,9947.89,11512.4,0
tests\corpus\generated.jsonl,2,1253,939,730.317,87.6522,6079.91,7072.22,0
tests\corpus\generated.jsonl,2,586,14329,440.218,59.8578,2866.79,3304.14,0
tests\corpus\generated.jsonl,2,1755,26295,1029.53,124.267,8491.32,9890.21,0
tests\corpus\generated.jsonl,2,228,56287,138.96,17.3703,1096.55,1299.6,0
tests\corpus\generated.jsonl,2,121,72464,167.836,21.252,617.693,675.671,0
tests\corpus\generated.jsonl,2,1990,26296,1224.84,143.593,9684.02,11242.4,0
tests\corpus\generated.jsonl,2,1168,37556,682.092,86.5344,5661.15,6598.37,0
tests\corpus\generated.jsonl,1,5,58302,31.4496,4.06428,33.3581,28.2405,0
tests\corpus\generated.jsonl,2,1637,7505,988.396,117.154,7950.77,9213.61,0
tests\corpus\generated.jsonl,2,474,72466,381.892,51.7039,2308.93,2682.87,0
tests\corpus\generated.jsonl,2,117,21132,128.188,17.2374,586.623,668.956,0
tests\corpus\generated.jsonl,2,2048,28172,1185.19,152.615,9926.98,11553.8,0
tests\corpus\generated.jsonl,2,2048,939,1152.08,139.595,9981.61,11556.8,0
tests\corpus\generated.jsonl,2,947,4695,553.946,67.2571,4603.95,5348.79,0
tests\corpus\generated.jsonl,2,587,55623,543.327,65.9032,2878.87,3303.65,0
tests\corpus\generated.jsonl,2,2048,13139,1293.47,159.674,9927.02,11564.3,0
tests\corpus\generated.jsonl,2,879,4692,502.751,62.1734,4247.78,4964.94,0
tests\corpus\generated.jsonl,2,230,43186,160.998,19.3819,1108.22,1308.56,0
tests\corpus\generated.jsonl,2,234,72469,206.102,26.4023,1135.77,1332.92,0
tests\corpus\generated.jsonl,2,234,72470,209.605,26.3993,1145.16,1338.31,0
tests\corpus\generated.jsonl,2,120,88420,155.421,21.2462,611.571,673.941,0
tests\corpus\generated.jsonl,2,1521,4691,870.362,101.961,7381.86,8596.78,0
tests\corpus\generated.jsonl,2,351,2345,264.847,35.5172,1734.38,1992.72,0
tests\corpus\generated.jsonl,2,2048,9383,1222.01,149.642,9922.55,11530.1,0
tests\corpus\generated.jsonl,2,2048,939,1186.51,144.625,9915.45,11533.1,0
tests\corpus\generated.jsonl,2,2048,3756,1277.27,155.665,9967.58,11532.8,0
tests\corpus\generated.jsonl,2,1951,4695,1110.18,136.487,9475.94,11018.3,0
tests\corpus\generated.jsonl,2,1169,6572,721.7,89.5645,5650.71,6585.54,0
tests\corpus\generated.jsonl,2,464,37543,273.819,38.6545,2244.69,2629.04,0
tests\corpus\generated.jsonl,2,468,88422,366.589,47.698,2270.68,2636.43,0
tests\corpus\generated.jsonl,2,121,72517,165.166,19.252,609.927,673.313,0
tests\corpus\generated.jsonl,2,2048,13140,1302.6,163.688,9895.6,11518.2,0
tests\corpus\generated.jsonl,2,1584,4691,889.351,110.045,7669.25,8907.44,0
tests\corpus\generated.jsonl,2,1936,9383,1230.15,151.557,9375.05,10887.6,0
tests\corpus\generated.jsonl,2,891,46941,543.968,68.1955,4297.6,5022.7,0
tests\corpus\generated.jsonl,2,121,72534,157.869,20.252,607.534,672.348,0
tests\corpus\generated.jsonl,2,2048,939,1186.23,145.619,9879.5,11533.7,0
tests\corpus\generated.jsonl,2,2048,1878,1179.96,145.627,9871.05,11494.2,0
tests\corpus\generated.jsonl,2,243,3756,166.068,19.3801,1177,1376.27,0
tests\corpus\generated.jsonl,2,352,117769,356.127,44.5655,1726.99,1985.45,0
tests\corpus\generated.jsonl,2,2048,13155,1269.79,160.683,9867.2,11524.3,0
tests\corpus\generated.jsonl,2,1114,4692,656.914,77.4518,5396.13,6280.4,0
tests\corpus\generated.jsonl,2,1169,33802,744.049,92.575,5643.86,6572.19,0
tests\corpus\generated.jsonl,2,1168,26296,768.223,95.5837,5647.39,6602.46,0
tests\corpus\generated.jsonl,2,2048,78867,1399.49,168.731,9927.87,11511.9,0
tests\corpus\generated.jsonl,2,2040,1878,1243.01,154.654,9858.32,11467.7,0
tests\corpus\generated.jsonl,2,2048,14079,1205.41,151.63,9895.21,11514.2,0
tests\corpus\generated.jsonl,2,2048,60085,1276.24,157.681,9887.27,11513.6,0
tests\corpus\generated.jsonl,2,262,4695,167.476,21.4132,1267.16,1486.83,0
tests\corpus\generated.jsonl,2,699,54451,517.491,58.9909,3374.73,3937.13,0
tests\corpus\generated.jsonl,2,356,72535,347.314,45.5957,1749.1,1993.3,0
tests\corpus\generated.jsonl,2,2048,13141,1224.14,152.654,9868.35,11529.4,0
tests\corpus\generated.jsonl,2,531,3518,405.421,53.7857,2562.83,2965.76,0
tests\corpus\generated.jsonl,2,2048,4691,1266.24,151.648,9916.98,11534.8,0
tests\corpus\generated.jsonl,2,1350,4691,763.154,89.7604,6521.91,7596.19,0
tests\corpus\generated.jsonl,2,591,72518,520.984,67.8973,2895.12,3308.26,0
tests\corpus\generated.jsonl,2,2048,14079,1214.31,151.633,9892.26,11517.4,0
tests\corpus\generated.jsonl,2,2048,939,1171.87,144.627,9871.5,11504.6,0
tests\corpus\generated.jsonl,2,2048,4695,1210.91,149.639,9912.7,11506.2,0
tests\corpus\generated.jsonl,2,542,3756,315.433,36.7305,2613.54,3073.96,0
tests\corpus\generated.jsonl,2,700,93887,423.852,54.9416,3395.02,3965.75,0
tests\corpus\generated.jsonl,2,122,144988,159.602,19.252,614.864,679.445,0
tests\corpus\generated.jsonl,2,2048,26282,1267.4,152.655,9914.2,11567.6,0
tests\corpus\generated.jsonl,2,645,4692,372.333,43.8863,3112.72,3649.84,0
tests\corpus\generated.jsonl,2,998,38499,712.642,86.4035,4822.75,5604.83,0
tests\corpus\generated.jsonl,2,2046,4691,1186.5,144.616,9896.58,11529.3,0
tests\corpus\generated.jsonl,2,121,72517,164.86,21.2549,607.157,684.731,0
tests\corpus\generated.jsonl,2,2048,28158,1184.64,150.623,9899.01,11533.1,0
tests\corpus\generated.jsonl,2,2048,939,1190.92,146.619,9915.88,11533.9,0
tests\corpus\generated.jsonl,2,2048,4695,1197.62,154.639,9910.62,11513.2,0
tests\corpus\generated.jsonl,2,137,7277,111.179,13.2604,656.569,781.863,0
tests\corpus\generated.jsonl,2,186,140768,88.0131,12.2837,886.318,1064.79,0
